Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extra,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Learning_Disabilities,Exam_Score,School_Type_Private,School_Type_Public,Gender_Female,Gender_Male,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Estado,Nota_Previa
12.0,90.0,2,2,False,8.0,67.0,0,Yes,2.0,0,0,3.0,False,67,False,True,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
9.0,64.0,1,2,True,6.0,99.0,1,Yes,6.0,0,2,6.0,True,65,False,True,False,True,False,True,False,False,True,False,False,False,True,Aprobado,Aprobado
7.0,62.0,2,1,True,7.0,74.0,1,Yes,3.0,1,1,3.0,False,62,False,True,True,False,False,False,True,False,False,True,False,True,False,Reprobado,Aprobado
17.0,90.0,0,2,True,5.0,88.0,0,Yes,1.0,1,1,1.0,False,68,False,True,True,False,True,False,False,False,False,True,True,False,False,Aprobado,Aprobado
18.0,77.0,2,1,True,4.0,80.0,1,Yes,1.0,1,0,2.0,False,66,True,False,False,True,True,False,False,False,False,True,True,False,False,Aprobado,Aprobado
16.0,100.0,2,2,True,7.0,55.0,2,Yes,1.0,0,1,2.0,True,69,False,True,False,True,True,False,False,False,True,False,True,False,False,Aprobado,Reprobado
27.0,64.0,1,1,True,7.0,77.0,2,Yes,3.0,2,1,4.0,False,68,False,True,False,True,False,True,False,False,True,False,False,True,False,Aprobado,Aprobado
27.0,94.0,1,0,False,5.0,77.0,1,Yes,0.0,1,2,2.0,False,71,False,True,True,False,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
18.0,79.0,1,2,True,8.0,86.0,1,Yes,3.0,0,0,4.0,False,68,False,True,True,False,True,False,False,False,False,True,False,True,False,Aprobado,Aprobado
9.0,93.0,2,0,True,7.0,66.0,1,Yes,0.0,0,0,2.0,False,64,True,False,False,True,True,False,False,False,True,False,False,True,False,Reprobado,Aprobado
17.0,93.0,0,1,False,8.0,93.0,0,Yes,0.0,0,1,3.0,False,66,False,True,False,True,True,False,False,False,True,False,True,False,False,Aprobado,Aprobado
16.0,97.0,1,0,True,8.0,81.0,2,Yes,0.0,2,2,2.0,False,70,True,False,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
16.0,72.0,0,1,False,9.0,52.0,1,Yes,1.0,1,2,1.0,True,60,False,True,True,False,True,False,False,False,True,False,True,False,False,Reprobado,Reprobado
16.0,98.0,1,1,True,8.0,85.0,0,Yes,0.0,0,2,2.0,False,69,False,True,False,True,True,False,False,True,False,False,False,False,True,Aprobado,Aprobado
16.0,66.0,1,1,True,7.0,95.0,0,Yes,1.0,1,1,4.0,False,65,False,True,False,True,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
18.0,63.0,2,2,True,7.0,84.0,1,Yes,1.0,1,2,2.0,False,66,False,True,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
16.0,77.0,1,0,False,10.0,69.0,1,Yes,1.0,1,1,3.0,False,64,True,False,True,False,False,True,False,False,False,True,False,True,False,Reprobado,Aprobado
21.0,93.0,1,2,False,8.0,80.0,1,Yes,0.0,2,2,1.0,False,71,False,True,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Aprobado
22.0,79.0,2,0,False,7.0,59.0,1,Yes,0.0,1,1,3.0,False,66,False,True,False,True,True,False,False,False,False,True,False,False,True,Aprobado,Reprobado
15.0,93.0,1,0,True,7.0,80.0,0,Yes,0.0,0,1,3.0,False,66,False,True,True,False,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
28.0,89.0,1,1,False,6.0,75.0,1,Yes,1.0,0,0,3.0,False,68,True,False,False,True,False,True,False,False,True,False,True,False,False,Aprobado,Aprobado
14.0,68.0,2,2,False,5.0,51.0,2,Yes,1.0,2,1,5.0,True,63,False,True,False,True,False,True,False,False,True,False,False,True,False,Reprobado,Reprobado
10.0,98.0,1,0,True,10.0,66.0,0,Yes,1.0,0,2,2.0,False,66,False,True,True,False,True,False,False,False,False,True,True,False,False,Aprobado,Aprobado
22.0,62.0,0,1,False,8.0,60.0,0,No,0.0,1,2,2.0,False,61,False,True,False,True,True,False,False,False,False,True,False,False,True,Reprobado,Reprobado
15.0,96.0,1,0,False,5.0,70.0,2,Yes,4.0,0,2,3.0,False,70,True,False,False,True,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
22.0,72.0,1,2,True,7.0,62.0,0,Yes,5.0,2,1,2.0,False,68,True,False,True,False,True,False,False,False,True,False,False,True,False,Aprobado,Reprobado
6.0,80.0,1,1,True,9.0,92.0,0,Yes,5.0,0,1,2.0,False,65,False,True,False,True,False,False,True,False,True,False,False,True,False,Aprobado,Aprobado
28.0,77.0,2,1,False,6.0,85.0,2,Yes,0.0,0,1,1.0,False,69,False,True,True,False,False,False,True,False,False,True,True,False,False,Aprobado,Aprobado
24.0,67.0,1,2,True,6.0,87.0,0,Yes,0.0,1,1,4.0,False,67,False,True,False,True,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
11.0,74.0,2,1,False,8.0,68.0,0,Yes,0.0,1,1,3.0,False,62,False,True,False,True,False,True,False,False,True,False,False,False,True,Reprobado,Aprobado
11.0,68.0,0,2,True,8.0,50.0,0,Yes,2.0,0,2,4.0,False,61,True,False,True,False,False,True,False,False,False,True,False,False,True,Reprobado,Reprobado
30.0,68.0,2,2,True,6.0,61.0,2,Yes,1.0,1,1,3.0,False,70,False,True,True,False,False,False,True,False,False,True,False,False,True,Aprobado,Reprobado
16.0,67.0,2,1,True,6.0,88.0,1,Yes,0.0,2,0,3.0,False,65,False,True,False,True,True,False,False,False,False,True,False,True,False,Aprobado,Aprobado
15.0,80.0,2,1,False,8.0,80.0,1,Yes,1.0,0,1,4.0,False,65,False,True,True,False,False,True,False,False,True,False,False,True,False,Aprobado,Aprobado
6.0,92.0,1,1,True,5.0,77.0,1,Yes,1.0,0,2,4.0,False,66,False,True,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
18.0,83.0,1,2,True,6.0,64.0,0,No,1.0,1,2,3.0,False,66,True,False,True,False,False,True,False,False,False,True,True,False,False,Aprobado,Reprobado
19.0,96.0,1,1,True,7.0,54.0,2,Yes,1.0,0,1,3.0,False,69,False,True,False,True,True,False,False,False,False,True,False,True,False,Aprobado,Reprobado
24.0,85.0,2,2,False,8.0,89.0,1,Yes,1.0,0,1,3.0,False,70,False,True,True,False,False,True,False,False,True,False,False,True,False,Aprobado,Aprobado
12.0,88.0,2,1,False,6.0,52.0,0,No,1.0,1,2,1.0,False,63,False,True,False,True,False,True,False,False,False,True,True,False,False,Reprobado,Reprobado
11.0,87.0,0,1,False,8.0,53.0,2,Yes,1.0,1,1,3.0,False,64,False,True,True,False,False,True,False,False,False,True,False,False,True,Reprobado,Reprobado
23.0,78.0,2,0,False,9.0,65.0,2,Yes,1.0,0,2,2.0,True,65,False,True,True,False,True,False,False,True,False,False,False,True,False,Aprobado,Aprobado
26.0,88.0,2,1,True,6.0,79.0,1,Yes,1.0,0,2,4.0,False,71,False,True,False,True,False,True,False,True,False,False,False,True,False,Aprobado,Aprobado
11.0,63.0,1,1,True,10.0,100.0,2,Yes,0.0,1,1,3.0,False,61,False,True,True,False,False,True,False,True,False,False,False,True,False,Reprobado,Aprobado
26.0,94.0,0,0,True,9.0,55.0,0,Yes,2.0,2,1,3.0,False,69,False,True,False,True,False,True,False,False,False,True,False,True,False,Aprobado,Reprobado
20.0,91.0,2,1,False,7.0,74.0,1,Yes,1.0,1,1,4.0,False,69,False,True,False,True,False,True,False,False,True,False,False,True,False,Aprobado,Aprobado
27.0,70.0,1,1,False,7.0,80.0,0,Yes,1.0,0,1,3.0,False,66,False,True,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
20.0,91.0,2,1,False,6.0,91.0,1,Yes,3.0,2,2,2.0,False,72,False,True,False,True,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
5.0,61.0,2,1,False,9.0,84.0,2,Yes,1.0,1,1,3.0,False,60,False,True,False,True,True,False,False,False,False,True,False,True,False,Reprobado,Aprobado
19.0,69.0,0,0,False,7.0,90.0,1,Yes,0.0,0,1,1.0,False,62,False,True,False,True,True,False,False,False,False,True,False,True,False,Reprobado,Aprobado
26.0,63.0,1,1,True,5.0,76.0,1,Yes,3.0,1,2,5.0,True,66,False,True,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
15.0,91.0,1,2,True,4.0,72.0,0,Yes,1.0,2,2,2.0,False,69,True,False,False,True,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
18.0,90.0,2,1,False,7.0,81.0,1,Yes,2.0,1,0,3.0,False,69,False,True,False,True,False,False,True,False,True,False,True,False,False,Aprobado,Aprobado
19.0,93.0,1,2,False,7.0,95.0,0,Yes,3.0,1,1,3.0,False,71,True,False,True,False,False,True,False,False,False,True,True,False,False,Aprobado,Aprobado
3.0,60.0,1,0,True,6.0,78.0,0,Yes,1.0,0,1,1.0,False,57,False,True,True,False,False,False,True,False,False,True,False,False,True,Reprobado,Aprobado
30.0,80.0,2,2,False,5.0,80.0,1,Yes,0.0,0,1,4.0,False,72,True,False,True,False,False,False,True,False,False,True,False,False,True,Aprobado,Aprobado
15.0,88.0,0,1,True,4.0,67.0,1,Yes,1.0,1,2,4.0,False,66,True,False,True,False,False,True,False,True,False,False,False,False,True,Aprobado,Aprobado
23.0,66.0,1,1,True,6.0,80.0,1,Yes,1.0,1,1,3.0,False,66,False,True,True,False,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
19.0,86.0,1,1,False,6.0,81.0,1,Yes,3.0,1,2,3.0,False,70,False,True,False,True,True,False,False,False,False,True,False,True,False,Aprobado,Aprobado
28.0,63.0,1,1,False,8.0,88.0,1,Yes,2.0,0,2,2.0,False,67,False,True,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
22.0,67.0,1,1,True,7.0,79.0,1,Yes,1.0,1,0,3.0,False,65,True,False,True,False,True,False,False,False,True,False,False,True,False,Aprobado,Aprobado
19.0,79.0,1,1,True,9.0,60.0,0,Yes,1.0,0,1,3.0,True,63,False,True,True,False,False,True,False,False,False,True,False,True,False,Reprobado,Reprobado
15.0,86.0,2,0,False,8.0,79.0,1,Yes,3.0,0,1,3.0,False,68,False,True,True,False,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
25.0,66.0,0,1,True,8.0,65.0,1,Yes,0.0,1,1,3.0,True,63,False,True,False,True,False,True,False,False,False,True,False,False,True,Reprobado,Aprobado
9.0,67.0,1,2,True,8.0,54.0,1,Yes,3.0,1,2,5.0,False,63,True,False,False,True,True,False,False,False,True,False,False,False,True,Reprobado,Reprobado
24.0,68.0,1,1,True,5.0,91.0,2,Yes,1.0,2,1,4.0,False,68,False,True,True,False,True,False,False,False,False,True,True,False,False,Aprobado,Aprobado
13.0,70.0,1,1,True,6.0,53.0,1,Yes,2.0,0,1,0.0,True,60,False,True,True,False,True,False,False,False,True,False,True,False,False,Reprobado,Reprobado
28.0,69.0,1,1,False,10.0,82.0,2,Yes,0.0,1,1,2.0,False,67,True,False,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
21.0,76.0,0,0,True,4.0,99.0,2,Yes,0.0,0,0,3.0,False,65,False,True,False,True,True,False,False,True,False,False,False,False,True,Aprobado,Aprobado
24.0,86.0,2,0,True,7.0,54.0,1,Yes,0.0,0,2,2.0,False,68,False,True,False,True,True,False,False,False,False,True,False,True,False,Aprobado,Reprobado
20.0,78.0,1,0,False,8.0,61.0,1,Yes,0.0,1,1,2.0,True,62,False,True,True,False,False,True,False,False,True,False,False,True,False,Reprobado,Reprobado
9.0,91.0,1,0,False,4.0,88.0,0,Yes,2.0,1,1,4.0,True,65,False,True,True,False,False,False,True,False,False,True,False,True,False,Aprobado,Aprobado
15.0,89.0,1,1,True,6.0,55.0,2,Yes,1.0,0,1,3.0,False,66,True,False,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Reprobado
24.0,65.0,1,1,True,10.0,92.0,0,Yes,3.0,1,2,4.0,False,67,False,True,False,True,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
21.0,62.0,0,2,True,7.0,50.0,0,No,1.0,2,1,2.0,False,60,False,True,True,False,False,True,False,False,True,False,True,False,False,Reprobado,Reprobado
27.0,95.0,0,2,True,6.0,94.0,2,Yes,2.0,1,1,4.0,False,74,False,True,True,False,False,False,True,True,False,False,False,True,False,Aprobado,Aprobado
22.0,63.0,0,0,True,7.0,53.0,1,Yes,1.0,2,1,4.0,False,62,False,True,False,True,False,True,False,False,False,True,False,True,False,Reprobado,Reprobado
14.0,66.0,0,1,True,6.0,96.0,0,Yes,0.0,2,1,3.0,False,61,False,True,False,True,True,False,False,False,True,False,True,False,False,Reprobado,Aprobado
15.0,61.0,1,1,False,10.0,93.0,2,Yes,0.0,1,2,4.0,False,63,False,True,False,True,False,True,False,False,False,True,False,True,False,Reprobado,Aprobado
21.0,85.0,1,0,False,6.0,77.0,1,Yes,2.0,0,1,3.0,False,66,False,True,False,True,True,False,False,True,False,False,False,True,False,Aprobado,Aprobado
6.0,83.0,1,1,False,6.0,89.0,1,Yes,1.0,0,1,4.0,False,65,False,True,True,False,False,False,True,False,False,True,False,False,True,Aprobado,Aprobado
30.0,99.0,0,1,False,5.0,54.0,1,Yes,0.0,1,1,3.0,False,72,True,False,False,True,False,False,True,False,False,True,False,False,True,Aprobado,Reprobado
23.0,95.0,2,1,False,7.0,57.0,1,Yes,1.0,0,1,2.0,False,70,True,False,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Reprobado
27.0,76.0,2,2,True,7.0,68.0,1,Yes,1.0,1,1,3.0,False,71,False,True,True,False,False,False,True,False,True,False,False,True,False,Aprobado,Aprobado
11.0,75.0,2,2,True,9.0,77.0,1,No,1.0,2,2,2.0,True,64,True,False,False,True,True,False,False,False,True,False,False,True,False,Reprobado,Aprobado
27.0,72.0,1,2,False,5.0,93.0,0,Yes,1.0,2,1,2.0,False,70,False,True,False,True,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
33.0,66.0,1,1,False,8.0,77.0,1,Yes,2.0,1,0,3.0,False,68,False,True,False,True,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
12.0,66.0,0,2,True,7.0,83.0,1,No,1.0,1,1,3.0,False,61,False,True,False,True,False,True,False,False,False,True,False,True,False,Reprobado,Aprobado
25.0,65.0,2,1,True,4.0,84.0,2,Yes,1.0,2,1,2.0,False,68,False,True,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
20.0,65.0,0,1,False,6.0,94.0,1,Yes,1.0,0,2,2.0,False,64,False,True,True,False,False,False,True,False,False,True,False,False,True,Reprobado,Aprobado
11.0,70.0,1,2,True,6.0,89.0,0,Yes,2.0,1,1,4.0,False,64,False,True,True,False,False,True,False,False,False,True,False,False,True,Reprobado,Aprobado
23.0,72.0,1,2,True,10.0,99.0,1,Yes,2.0,1,2,4.0,False,71,True,False,True,False,False,False,True,False,False,True,False,True,False,Aprobado,Aprobado
25.0,98.0,1,2,True,8.0,51.0,1,Yes,0.0,1,1,2.0,False,72,True,False,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Reprobado
16.0,83.0,1,1,True,7.0,60.0,1,Yes,0.0,2,1,1.0,False,66,False,True,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Reprobado
27.0,100.0,0,1,True,4.0,97.0,0,Yes,4.0,0,2,3.0,False,74,False,True,True,False,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
10.0,75.0,1,1,True,4.0,90.0,1,Yes,3.0,1,2,3.0,True,65,False,True,False,True,False,False,True,False,True,False,False,False,True,Aprobado,Aprobado
11.0,78.0,2,2,False,8.0,63.0,0,Yes,1.0,0,1,3.0,False,64,False,True,True,False,False,True,False,False,False,True,False,True,False,Reprobado,Reprobado
21.0,73.0,2,1,True,8.0,99.0,1,Yes,1.0,1,2,4.0,False,69,False,True,False,True,True,False,False,False,True,False,False,False,True,Aprobado,Aprobado
20.0,67.0,1,1,False,6.0,93.0,0,No,1.0,0,1,3.0,True,62,False,True,False,True,True,False,False,False,False,True,True,False,False,Reprobado,Aprobado
16.0,66.0,1,1,True,7.0,53.0,2,Yes,2.0,1,1,2.0,False,62,False,True,False,True,False,False,True,False,True,False,True,False,False,Reprobado,Reprobado
25.0,98.0,0,0,True,7.0,91.0,1,Yes,2.0,0,0,3.0,False,72,False,True,True,False,False,False,True,False,False,True,False,False,True,Aprobado,Aprobado
23.0,99.0,1,2,False,7.0,89.0,2,Yes,1.0,1,1,3.0,False,73,False,True,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
25.0,62.0,1,0,False,6.0,61.0,2,Yes,1.0,1,1,4.0,False,64,False,True,True,False,False,False,True,False,True,False,False,False,True,Reprobado,Reprobado
19.0,66.0,1,1,False,8.0,83.0,1,Yes,2.0,1,2,3.0,False,65,False,True,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
24.0,77.0,2,2,True,9.0,99.0,1,Yes,1.0,0,1,1.0,False,70,False,True,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
17.0,67.0,1,1,True,6.0,84.0,2,Yes,1.0,2,2,3.0,False,66,False,True,True,False,False,False,True,False,True,False,False,True,False,Aprobado,Aprobado
32.0,75.0,0,2,False,5.0,91.0,0,Yes,1.0,2,1,2.0,False,70,False,True,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Aprobado
15.0,65.0,1,2,True,6.0,55.0,0,Yes,2.0,1,1,3.0,False,63,True,False,True,False,False,True,False,False,False,True,False,False,True,Reprobado,Reprobado
33.0,78.0,0,0,False,7.0,86.0,1,Yes,1.0,0,2,4.0,False,69,False,True,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Aprobado
20.0,71.0,2,1,True,8.0,60.0,0,Yes,0.0,1,1,2.0,False,64,False,True,False,True,False,True,False,False,False,True,False,True,False,Reprobado,Reprobado
12.0,74.0,0,1,False,8.0,54.0,1,Yes,2.0,1,1,5.0,False,63,True,False,True,False,False,False,True,False,True,False,False,False,True,Reprobado,Reprobado
28.0,64.0,1,1,False,8.0,78.0,0,Yes,2.0,1,1,3.0,False,66,True,False,False,True,False,False,True,False,False,True,True,False,False,Aprobado,Aprobado
21.0,77.0,1,1,True,8.0,88.0,0,Yes,2.0,2,1,1.0,False,68,True,False,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Aprobado
25.0,99.0,1,1,True,7.0,77.0,1,Yes,0.0,2,2,3.0,False,97,False,True,False,True,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
27.0,73.0,0,0,False,9.0,97.0,1,Yes,2.0,1,2,1.0,False,67,False,True,True,False,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
22.0,95.0,1,1,False,7.0,85.0,1,Yes,0.0,1,1,4.0,False,71,True,False,False,True,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
16.0,94.0,0,0,True,8.0,56.0,0,Yes,2.0,0,2,2.0,False,66,False,True,True,False,True,False,False,False,False,True,False,False,True,Aprobado,Reprobado
26.0,98.0,1,0,True,7.0,97.0,1,Yes,2.0,0,1,2.0,True,72,False,True,False,True,False,False,True,False,True,False,False,True,False,Aprobado,Aprobado
20.0,92.0,2,1,True,7.0,58.0,0,Yes,2.0,0,0,4.0,False,70,False,True,True,False,False,False,True,False,False,True,False,True,False,Aprobado,Reprobado
24.0,86.0,1,1,True,7.0,88.0,1,Yes,1.0,0,1,3.0,False,69,False,True,False,True,False,True,False,True,False,False,False,True,False,Aprobado,Aprobado
7.0,94.0,1,0,True,9.0,57.0,2,Yes,2.0,1,1,3.0,False,66,False,True,True,False,False,False,True,False,False,True,True,False,False,Aprobado,Reprobado
23.0,63.0,2,2,False,7.0,100.0,0,Yes,2.0,1,2,3.0,False,69,True,False,True,False,False,False,True,False,False,True,False,False,True,Aprobado,Aprobado
16.0,79.0,1,1,True,6.0,67.0,0,No,2.0,1,2,3.0,False,65,True,False,False,True,True,False,False,False,False,True,False,False,True,Aprobado,Aprobado
30.0,100.0,2,2,False,6.0,75.0,1,Yes,0.0,0,1,4.0,False,75,False,True,True,False,True,False,False,False,True,False,False,True,False,Aprobado,Aprobado
24.0,91.0,0,1,False,8.0,73.0,1,Yes,2.0,0,2,2.0,False,70,True,False,False,True,False,False,True,False,True,False,False,False,True,Aprobado,Aprobado
21.0,98.0,2,0,True,6.0,55.0,0,Yes,1.0,1,1,3.0,False,70,False,True,False,True,False,True,False,False,False,True,False,False,True,Aprobado,Reprobado
23.0,91.0,1,2,True,7.0,75.0,0,Yes,2.0,0,2,2.0,False,69,False,True,False,True,False,True,False,True,False,False,True,False,False,Aprobado,Aprobado
14.0,95.0,2,1,False,7.0,57.0,1,Yes,2.0,0,0,2.0,False,68,False,True,True,False,True,False,False,False,False,True,False,True,False,Aprobado,Reprobado
30.0,88.0,0,1,True,6.0,90.0,2,Yes,4.0,2,1,2.0,False,73,True,False,False,True,True,False,False,False,True,False,True,False,False,Aprobado,Aprobado
32.0,90.0,1,1,True,5.0,98.0,2,Yes,0.0,1,2,3.0,False,74,False,True,False,True,True,False,False,False,True,False,False,True,False,Aprobado,Aprobado
22.0,81.0,0,0,False,5.0,90.0,1,Yes,0.0,2,1,2.0,False,66,False,True,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Aprobado
30.0,97.0,2,1,True,6.0,72.0,2,Yes,1.0,0,2,2.0,False,74,False,True,True,False,False,True,False,True,False,False,False,False,True,Aprobado,Aprobado
17.0,93.0,1,0,True,5.0,50.0,0,Yes,3.0,2,1,2.0,False,67,False,True,False,True,False,True,False,False,True,False,False,False,True,Aprobado,Reprobado
15.0,94.0,2,1,True,8.0,52.0,0,Yes,1.0,1,1,2.0,False,67,True,False,True,False,True,False,False,True,False,False,False,False,True,Aprobado,Reprobado
20.0,87.0,1,2,False,10.0,75.0,0,Yes,3.0,1,1,2.0,False,70,True,False,True,False,True,False,False,False,False,True,False,True,False,Aprobado,Aprobado
23.0,72.0,0,2,True,6.0,84.0,1,Yes,1.0,2,2,2.0,False,67,False,True,False,True,False,True,False,False,False,True,False,True,False,Aprobado,Aprobado
18.0,61.0,1,0,True,6.0,91.0,2,Yes,3.0,1,2,3.0,False,80,False,True,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Aprobado
23.0,97.0,1,2,True,6.0,80.0,0,Yes,1.0,0,0,2.0,False,70,False,True,False,True,True,False,False,False,True,False,True,False,False,Aprobado,Aprobado
22.0,83.0,2,1,False,8.0,99.0,0,Yes,4.0,2,2,4.0,True,71,False,True,True,False,False,True,False,False,False,True,True,False,False,Aprobado,Aprobado
14.0,72.0,1,0,False,8.0,75.0,2,Yes,4.0,2,1,2.0,True,64,True,False,False,True,True,False,False,False,False,True,False,False,True,Reprobado,Aprobado
23.0,66.0,2,2,True,7.0,80.0,1,Yes,1.0,1,1,3.0,False,68,False,True,True,False,True,False,False,False,True,False,False,False,True,Aprobado,Aprobado
